customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1019,711 Sachtjen Point,2540,NSW,Australia,8,Ignazio,Milby,M,42,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14,48.00,18892,85,14/07/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0
1020,16395 Nevada Lane,2145,NSW,Australia,10,Natala,Thorndale,F,29,Business Systems Development Analyst,IT,Affluent Customer,N,No,13,46.00,512,62,02/10/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,00:00.0
1020,16395 Nevada Lane,2145,NSW,Australia,10,Natala,Thorndale,F,29,Business Systems Development Analyst,IT,Affluent Customer,N,No,13,46.00,1742,33,30/08/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,00:00.0
1020,16395 Nevada Lane,2145,NSW,Australia,10,Natala,Thorndale,F,29,Business Systems Development Analyst,IT,Affluent Customer,N,No,13,46.00,8585,62,11/05/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,00:00.0
1020,16395 Nevada Lane,2145,NSW,Australia,10,Natala,Thorndale,F,29,Business Systems Development Analyst,IT,Affluent Customer,N,No,13,46.00,18947,65,03/04/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,1750,100,28/10/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,8620,15,02/12/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,10088,77,22/11/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,10893,43,19/08/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,11158,50,21/04/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,12858,90,08/10/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,13686,41,27/10/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,00:00.0
1021,0996 Cody Terrace,2761,NSW,Australia,8,Elvis,Rixon,M,16,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44.00,18288,95,24/01/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,00:00.0
1022,80424 Corben Alley,2136,NSW,Australia,10,Suzann,Wilks,F,56,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31.00,4480,1,17/04/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0
1022,80424 Corben Alley,2136,NSW,Australia,10,Suzann,Wilks,F,56,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31.00,4914,54,04/04/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,00:00.0
1022,80424 Corben Alley,2136,NSW,Australia,10,Suzann,Wilks,F,56,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31.00,5782,63,31/03/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,00:00.0
1022,80424 Corben Alley,2136,NSW,Australia,10,Suzann,Wilks,F,56,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31.00,9012,57,08/10/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0
1022,80424 Corben Alley,2136,NSW,Australia,10,Suzann,Wilks,F,56,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31.00,15138,3,01/01/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0
1023,37208 Golf View Terrace,2145,NSW,Australia,8,Iseabal,Fullbrook,F,16,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,6,30.00,3362,50,27/08/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,00:00.0
1023,37208 Golf View Terrace,2145,NSW,Australia,8,Iseabal,Fullbrook,F,16,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,6,30.00,8478,1,20/08/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,1665,0,08/07/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,7276,72,17/05/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,8243,67,20/04/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,10750,99,19/06/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,15136,89,26/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,16779,32,01/04/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,17968,19,12/11/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,00:00.0
1024,1128 Golden Leaf Center,3124,VIC,Australia,9,Rhodia,D'Onise,F,17,Social Worker,Health,High Net Worth,N,Yes,2,29.00,19736,52,20/11/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,4393,94,27/10/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,5751,84,23/04/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,5786,76,20/07/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,7747,33,22/06/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,9274,33,13/06/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,9685,91,09/04/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,14908,47,31/10/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,00:00.0
1025,4885 Stone Corner Alley,3046,VIC,Australia,8,Ario,Jeromson,M,69,Quality Engineer,IT,Mass Customer,N,Yes,5,24.00,18603,4,14/02/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,00:00.0
1026,66 Hudson Crossing,2153,NSW,Australia,10,Vernon,Hakking,M,66,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4,27.00,1579,92,26/05/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,00:00.0
1026,66 Hudson Crossing,2153,NSW,Australia,10,Vernon,Hakking,M,66,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4,27.00,4774,22,05/10/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0
1026,66 Hudson Crossing,2153,NSW,Australia,10,Vernon,Hakking,M,66,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4,27.00,6993,9,06/04/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,00:00.0
1026,66 Hudson Crossing,2153,NSW,Australia,10,Vernon,Hakking,M,66,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4,27.00,11389,56,06/02/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,00:00.0
1026,66 Hudson Crossing,2153,NSW,Australia,10,Vernon,Hakking,M,66,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4,27.00,14094,66,01/12/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,00:00.0
1026,66 Hudson Crossing,2153,NSW,Australia,10,Vernon,Hakking,M,66,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4,27.00,18708,24,21/05/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0
1027,5287 Wayridge Alley,2069,NSW,Australia,12,Rolando,Sherewood,M,33,Statistician I,Financial Services,Affluent Customer,N,No,18,55.00,7601,76,06/12/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,00:00.0
1027,5287 Wayridge Alley,2069,NSW,Australia,12,Rolando,Sherewood,M,33,Statistician I,Financial Services,Affluent Customer,N,No,18,55.00,10538,51,23/03/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,00:00.0
1027,5287 Wayridge Alley,2069,NSW,Australia,12,Rolando,Sherewood,M,33,Statistician I,Financial Services,Affluent Customer,N,No,18,55.00,11558,97,13/11/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,00:00.0
1027,5287 Wayridge Alley,2069,NSW,Australia,12,Rolando,Sherewood,M,33,Statistician I,Financial Services,Affluent Customer,N,No,18,55.00,16947,20,18/01/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,00:00.0
1027,5287 Wayridge Alley,2069,NSW,Australia,12,Rolando,Sherewood,M,33,Statistician I,Financial Services,Affluent Customer,N,No,18,55.00,17242,76,03/05/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,00:00.0
1027,5287 Wayridge Alley,2069,NSW,Australia,12,Rolando,Sherewood,M,33,Statistician I,Financial Services,Affluent Customer,N,No,18,55.00,17330,33,12/08/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,1519,89,10/07/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,5512,79,16/02/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,7009,15,27/09/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,11860,38,20/06/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,15210,59,22/12/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,18693,59,06/06/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,00:00.0
1028,15393 Cody Lane,2046,NSW,Australia,9,Thorn,Torfin,M,10,Project Manager,Manufacturing,High Net Worth,N,No,1,22.00,19670,92,21/09/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0
1029,1 Mcbride Center,2484,NSW,Australia,6,Forbes,Londors,M,71,VP Sales,Manufacturing,Mass Customer,N,No,4,24.00,1263,37,08/03/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,00:00.0
1029,1 Mcbride Center,2484,NSW,Australia,6,Forbes,Londors,M,71,VP Sales,Manufacturing,Mass Customer,N,No,4,24.00,6672,94,13/04/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0
1029,1 Mcbride Center,2484,NSW,Australia,6,Forbes,Londors,M,71,VP Sales,Manufacturing,Mass Customer,N,No,4,24.00,11063,56,21/02/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,00:00.0
1029,1 Mcbride Center,2484,NSW,Australia,6,Forbes,Londors,M,71,VP Sales,Manufacturing,Mass Customer,N,No,4,24.00,12048,43,30/11/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,00:00.0
1029,1 Mcbride Center,2484,NSW,Australia,6,Forbes,Londors,M,71,VP Sales,Manufacturing,Mass Customer,N,No,4,24.00,15735,7,09/08/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,00:00.0
1029,1 Mcbride Center,2484,NSW,Australia,6,Forbes,Londors,M,71,VP Sales,Manufacturing,Mass Customer,N,No,4,24.00,17056,62,29/01/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,794,71,20/11/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,4824,71,18/04/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,12504,43,30/05/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,14658,24,09/03/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,16437,79,23/04/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,16733,31,15/01/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,19932,51,21/11/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,00:00.0
1030,4870 Shelley Alley,3225,VIC,Australia,7,Nariko,Dummigan,F,9,Food Chemist,Health,Mass Customer,N,No,5,59.00,19947,67,29/01/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,00:00.0
1031,65634 Del Mar Crossing,4053,QLD,Australia,7,Roi,Ogden,M,75,Junior Executive,Manufacturing,Mass Customer,N,No,6,38.00,58,91,14/11/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,00:00.0
1031,65634 Del Mar Crossing,4053,QLD,Australia,7,Roi,Ogden,M,75,Junior Executive,Manufacturing,Mass Customer,N,No,6,38.00,11503,98,08/06/2017,1,Cancelled,Trek Bicycles,Standard,high,medium,358.39,215.03,00:00.0
1031,65634 Del Mar Crossing,4053,QLD,Australia,7,Roi,Ogden,M,75,Junior Executive,Manufacturing,Mass Customer,N,No,6,38.00,16425,55,19/02/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,568,10,04/08/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,3302,94,24/07/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,4388,36,27/07/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,5596,45,03/06/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,8303,69,14/11/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,8700,59,30/11/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,9543,27,10/01/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,00:00.0
1032,8572 Melvin Drive,3145,VIC,Australia,11,Maribelle,Werndly,F,36,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18,43.00,17347,22,27/08/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,319,65,09/10/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,388,35,03/05/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,1093,71,28/01/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,1900,43,10/07/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,4901,57,16/12/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,7485,78,15/05/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,8175,23,07/01/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,00:00.0
1033,5549 Bay Point,4068,QLD,Australia,9,Jacob,Claringbold,M,70,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3,26.00,15376,35,13/11/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,00:00.0
1034,9 Forest Circle,2324,NSW,Australia,3,Denney,Cretney,M,16,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,3,45.00,1823,54,17/09/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,00:00.0
1034,9 Forest Circle,2324,NSW,Australia,3,Denney,Cretney,M,16,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,3,45.00,13250,0,07/01/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,00:00.0
1035,6 Kedzie Hill,2214,NSW,Australia,9,Kara-lynn,Doddridge,F,77,Operator,Retail,Affluent Customer,N,Yes,5,45.00,416,17,03/11/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0
1035,6 Kedzie Hill,2214,NSW,Australia,9,Kara-lynn,Doddridge,F,77,Operator,Retail,Affluent Customer,N,Yes,5,45.00,12488,31,17/12/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,00:00.0
1035,6 Kedzie Hill,2214,NSW,Australia,9,Kara-lynn,Doddridge,F,77,Operator,Retail,Affluent Customer,N,Yes,5,45.00,15360,2,21/11/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,00:00.0
1036,60601 Hoffman Court,2041,NSW,Australia,12,Randene,Ingle,F,6,Paralegal,Financial Services,Mass Customer,N,Yes,12,52.00,1761,40,29/01/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,00:00.0
1036,60601 Hoffman Court,2041,NSW,Australia,12,Randene,Ingle,F,6,Paralegal,Financial Services,Mass Customer,N,Yes,12,52.00,2849,83,10/02/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,00:00.0
1036,60601 Hoffman Court,2041,NSW,Australia,12,Randene,Ingle,F,6,Paralegal,Financial Services,Mass Customer,N,Yes,12,52.00,11976,79,21/07/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,00:00.0
1036,60601 Hoffman Court,2041,NSW,Australia,12,Randene,Ingle,F,6,Paralegal,Financial Services,Mass Customer,N,Yes,12,52.00,12854,11,12/02/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,00:00.0
1036,60601 Hoffman Court,2041,NSW,Australia,12,Randene,Ingle,F,6,Paralegal,Financial Services,Mass Customer,N,Yes,12,52.00,18581,85,21/01/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,499,22,19/07/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,3639,81,25/07/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,8101,90,01/03/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,9901,21,21/02/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,14062,20,06/07/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,15248,75,18/03/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,18337,86,04/10/2017,1,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0
1037,1715 Scoville Drive,2031,NSW,Australia,11,Sissie,Rielly,F,95,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65.00,19590,15,18/10/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,00:00.0
1038,85 Laurel Trail,3809,VIC,Australia,6,Fraser,Acome,U,57,Engineer I,Manufacturing,Mass Customer,N,Yes,10.65465235,44.00,122,24,01/12/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0
1038,85 Laurel Trail,3809,VIC,Australia,6,Fraser,Acome,U,57,Engineer I,Manufacturing,Mass Customer,N,Yes,10.65465235,44.00,5865,60,28/11/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,00:00.0
1038,85 Laurel Trail,3809,VIC,Australia,6,Fraser,Acome,U,57,Engineer I,Manufacturing,Mass Customer,N,Yes,10.65465235,44.00,12141,82,18/12/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,00:00.0
1038,85 Laurel Trail,3809,VIC,Australia,6,Fraser,Acome,U,57,Engineer I,Manufacturing,Mass Customer,N,Yes,10.65465235,44.00,18262,77,15/07/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,00:00.0
1039,3082 Almo Center,2454,NSW,Australia,4,Nona,Diamant,F,24,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,15,46.00,4671,0,30/05/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,00:00.0
1039,3082 Almo Center,2454,NSW,Australia,4,Nona,Diamant,F,24,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,15,46.00,6146,0,08/11/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0
